"Z";"Line Name";"Comment";"line keV";"tube KV";"Filter";"Ref Sample";"Ref Line";"Calib.";"Collimator";"Crystal";"Detector";"2Th-Peak";"2Th-Bkg";"LLD";"ULD"
22;"Ti KA1-HS-Min";"Oxid_IZK";4,511;50;;"QuantExpress-SQ1";"Ti KA1-HS-Min/Oxid_IZK";;0,46;"LiF200";"Gas";86,095;85,2;72,92;124,2
22;"Ti KA1-HS-Min";"QE";4,511;50;;;;;0,46;"LiF200";"Gas";86,095;"75,999; 137,499";50;150
22;"Ti KA1-HS-Tr";;4,511;50;;"QuantExpress-SQ1";"Ti KA1-HS-Tr";"C,D,*";0,46;"LiF200";"Gas";86,095;;60;140
22;"Ti KA1-HS-Tr";"QE";4,511;50;;;;;0,46;"LiF200";"Gas";86,095;"75,999; 137,499";60;140
22;"Ti KA1-Maj";;4,511;50;;"QuantExpress-SQ1";"Ti KA1-Maj";"C,D,*";0,23;"LiF200";"Gas";86,095;;20,42;300
22;"Ti KA1";"GEO-QUANT";4,511;50;;"DC_AusMon";"Ti KA1/GEO-QUANT";"D-";0,23;"LiF200";"Gas";"86,152*";"80,640; 89,088";50;150
22;"Ti KB1-ALT-Min";;4,931;50;;"QuantExpress-SQ1";"Ti KB1-ALT-Min";"C,D,*";0,23;"LiF220";"Gas";123,908;;50;150
22;"Ti KB1-ALT-Tr";;4,931;50;;"QuantExpress-SQ1";"Ti KB1-ALT-Tr";"C,D,*";0,23;"LiF220";"Gas";123,908;;60;140
22;"Ti KB1-HR-Min";;4,931;50;;"QuantExpress-SQ1";"Ti KA1-HR-Min";"C,D,*";0,23;"LiF200";"Gas";77,285;;50;150
22;"Ti KB1-HR-Tr";;4,931;50;;"QuantExpress-SQ1";"Ti KA1-HR-Tr";"C,D,*";0,23;"LiF200";"Gas";77,285;;60;140
22;"Ti KB1-HS-Min";;4,931;50;;"QuantExpress-SQ1";"Ti KA1-HS-Min";"C,D,*";0,46;"LiF200";"Gas";77,285;;50;150
22;"Ti KB1-HS-Tr";;4,931;50;;"QuantExpress-SQ1";"Ti KA1-HS-Tr";"C,D,*";0,46;"LiF200";"Gas";77,285;;60;140
22;"Ti LA1";;0,452;30;;"QuantExpress-SQ1";"O  KA1-HR";"C,D,*";0,23;"XS-55";"Gas";58,608;;50;150
81;"Tl LA1-ALT-Min";;10,25;60;;"QuantExpress-SQ2";"Pb LA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";50,266;;50;150
81;"Tl LA1-ALT-Tr";;10,25;60;;"QuantExpress-SQ2";"Pb LA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";50,266;;60;140
81;"Tl LA1-HR-Min";;10,25;60;;"QuantExpress-SQ2";"Pb LA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";34,974;;50;150
81;"Tl LA1-HR-Tr";;10,25;60;;"QuantExpress-SQ2";"Pb LA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";34,974;;60;140
81;"Tl LA1-HS-Min";;10,25;60;;"QuantExpress-SQ2";"Pb LA1-HS-Min";"C,D,*";0,46;"LiF200";"Sci.";34,974;;50;150
81;"Tl LA1-HS-Tr";;10,25;60;;"QuantExpress-SQ2";"Pb LA1-HS-Tr";"C,D,*";0,46;"LiF200";"Sci.";34,974;;60;140
81;"Tl LB1-ALT-Min";;12,21;60;;"QuantExpress-SQ2";"Pb LA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";41,764;;50;150
81;"Tl LB1-ALT-Tr";;12,21;60;;"QuantExpress-SQ2";"Pb LA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";41,764;;60;140
81;"Tl LB1-HR-Min";;12,21;60;;"QuantExpress-SQ2";"Pb LA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";29,215;;50;150
81;"Tl LB1-HR-Tr";;12,21;60;;"QuantExpress-SQ2";"Pb LA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";29,215;;60;140
81;"Tl LB1-HS-Min";;12,21;60;;"QuantExpress-SQ2";"Pb LA1-HS-Min";"C,D,*";0,46;"LiF200";"Sci.";29,215;;50;150
81;"Tl LB1-HS-Tr";;12,21;60;;"QuantExpress-SQ2";"Pb LA1-HS-Tr";"C,D,*";0,46;"LiF200";"Sci.";29,215;;60;140
81;"Tl MA1-HR-Min";;2,269;30;;"QuantExpress-SQ2";"P  KA1-HR-Min";"C,D,*";0,23;"PET";"Gas";77,307;;50;150
81;"Tl MA1-HR-Tr";;2,269;30;;"QuantExpress-SQ2";"P  KA1-HR-Tr";"C,D,*";0,23;"PET";"Gas";77,307;;60;140
81;"Tl MA1-HS-Min";;2,269;30;;"QuantExpress-SQ2";"P  KA1-HS-Min";"C,D,*";0,46;"PET";"Gas";77,307;;50;150
81;"Tl MA1-HS-Tr";;2,269;30;;"QuantExpress-SQ2";"P  KA1-HS-Tr";"C,D,*";0,46;"PET";"Gas";77,307;;60;140
92;"U  LA1-ALT-Min";;13,62;60;;"QuantExpress-SQ1";"Sr KA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";37,296;;50;150
92;"U  LA1-ALT-Tr";;13,62;60;;"QuantExpress-SQ1";"Sr KA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";37,296;;60;140
92;"U  LA1-HR-Min";;13,62;60;;"QuantExpress-SQ1";"Sr KA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";26,152;;50;150
92;"U  LA1-HR-Tr";;13,62;60;;"QuantExpress-SQ1";"Sr KA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";26,152;;60;140
92;"U  LA1-HR-Tr";"UTh-1";13,62;50;"Al 800um";;;"*";0,17;"LiF200";"Sci.";26,152;25,854;60,83;147,1
92;"U  LA1-HS-Min";;13,62;60;;"QuantExpress-SQ1";"Sr KA1-HS-Min";"C,D,*";0,46;"LiF200";"Sci.";26,152;;50;150
92;"U  LA1-HS-Tr";;13,62;60;;"QuantExpress-SQ1";"Sr KA1-HS-Tr";"C,D,*";0,46;"LiF200";"Sci.";26,152;;60;140
92;"U  LA1";"GEO-QUANT";13,62;60;;"DC_AusMon";"U  LA1/GEO-QUANT";"D-";0,23;"LiF220";"Sci.";"37,295*";"36,598; 41,217";40;160
92;"U  LB1-ALT-Min";;17,22;60;;"QuantExpress-SQ1";"Mo KA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";29,287;;50;150
92;"U  LB1-ALT-Tr";;17,22;60;;"QuantExpress-SQ1";"Mo KA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";29,287;;60;140
92;"U  LB1-HR-Min";;17,22;60;;"QuantExpress-SQ1";"Mo KA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";20,61;;50;150
92;"U  LB1-HR-Tr";;17,22;60;;"QuantExpress-SQ1";"Mo KA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";20,61;;60;140
92;"U  LB1-HS-Min";;17,22;60;;"QuantExpress-SQ1";"Mo KA1-HS-Min";"C,D,*";0,46;"LiF200";"Sci.";20,61;;50;150
92;"U  LB1-HS-Tr";;17,22;60;;"QuantExpress-SQ1";"Mo KA1-HS-Tr";"C,D,*";0,46;"LiF200";"Sci.";20,61;;60;140
92;"U  MA1-HR-Min";;3,165;50;;"QuantExpress-SQ3";"K  KA1-HR-Min/PET";"C,D,*";0,23;"PET";"Gas";53,199;;50;150
92;"U  MA1-HR-Tr";;3,165;50;;"QuantExpress-SQ3";"K  KA1-HR-Tr/PET";"C,D,*";0,23;"PET";"Gas";53,199;;60;140
92;"U  MA1-HS-Min";;3,165;50;;"QuantExpress-SQ3";"K  KA1-HS-Min/PET";"C,D,*";0,46;"PET";"Gas";53,199;;50;150
92;"U  MA1-HS-Tr";;3,165;50;;"QuantExpress-SQ3";"K  KA1-HS-Tr/PET";"C,D,*";0,46;"PET";"Gas";53,199;;60;140
23;"V  KA1-ALT-Min";;4,952;50;;"QuantExpress-SQ1";"Ti KB1-ALT-Min";"C,D,*";0,23;"LiF220";"Gas";122,997;;50;150
23;"V  KA1-ALT-Min";"QE";4,952;50;;;;;0,23;"LiF220";"Gas";122,997;"119,998; 125,998";50;150
23;"V  KA1-ALT-Tr";;4,952;50;;"QuantExpress-SQ1";"Ti KB1-ALT-Tr";"C,D,*";0,23;"LiF220";"Gas";122,997;;60;140
23;"V  KA1-ALT-Tr";"QE";4,952;50;;;;;0,23;"LiF220";"Gas";122,997;"119,998; 125,998";60;140
23;"V  KA1-HR-Min";;4,952;50;;"QuantExpress-SQ1";"Ti KA1-HR-Min";"C,D,*";0,23;"LiF200";"Gas";76,895;;50;150
23;"V  KA1-HR-Tr";;4,952;50;;"QuantExpress-SQ1";"Ti KA1-HR-Tr";"C,D,*";0,23;"LiF200";"Gas";76,895;;60;140
23;"V  KA1-HS-Min";;4,952;50;;"QuantExpress-SQ1";"Ti KA1-HS-Min";"C,D,*";0,46;"LiF200";"Gas";76,895;;50;150
23;"V  KA1-HS-Min";"a";4,952;40;;;;"*";0,17;"LiF220";"Gas";"123,242*";;77,08;125,8
23;"V  KA1-HS-Min";"L";4,952;50;"Al 12um";"Rekal-MSAN-1";"V  KA1-HS-Min/L";"D-,*";0,17;"LiF220";"Gas";"123,195*";122,327;74,17;122,9
23;"V  KA1-HS-Tr";;4,952;50;;"QuantExpress-SQ1";"Ti KA1-HS-Tr";"C,D,*";0,46;"LiF200";"Gas";76,895;;60;140
23;"V  KA1";"GEO-QUANT";4,952;50;;"DC_AusMon";"V  KA1/GEO-QUANT";"D-";0,23;"LiF220";"Gas";"123,209*";"117,065; 126,094";60;160
23;"V  KB1-ALT-Min";;5,426;60;;"QuantExpress-SQ1";"Mn KA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";106,668;;50;150
23;"V  KB1-ALT-Tr";;5,426;60;;"QuantExpress-SQ1";"Mn KA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";106,668;;60;140
23;"V  KB1-HR-Min";;5,426;60;;"QuantExpress-SQ1";"Mn KA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";69,153;;50;150
23;"V  KB1-HR-Tr";;5,426;60;;"QuantExpress-SQ1";"Mn KA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";69,153;;60;140
23;"V  KB1-HS-Min";;5,426;60;;"QuantExpress-SQ1";"Mn KA1-HS-Min";"C,D,*";0,46;"LiF200";"Sci.";69,153;;50;150
23;"V  KB1-HS-Tr";;5,426;60;;"QuantExpress-SQ1";"Mn KA1-HS-Tr";"C,D,*";0,46;"LiF200";"Sci.";69,153;;60;140
23;"V  LA1-HR";;0,511;30;;"QuantExpress-SQ1";"O  KA1-HR";"C,D,*";0,23;"XS-55";"Gas";51,369;;50;150
74;"W  LA1-ALT-Min";;8,397;60;;"QuantExpress-SQ1";"Zn KA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";62,457;;50;150
74;"W  LA1-ALT-Tr";;8,397;60;;"QuantExpress-SQ1";"Zn KA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";62,457;;60;140
74;"W  LA1-HR-Min";;8,397;60;;"QuantExpress-SQ1";"Zn KA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";43,036;;50;150
74;"W  LA1-HR-Tr";;8,397;60;;"QuantExpress-SQ1";"Zn KA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";43,036;;60;140
74;"W  LA1-HS-Min";;8,397;60;;"QuantExpress-SQ1";"Zn KA1-HS-Min";"C,D,*";0,46;"LiF200";"Sci.";43,036;;50;150
74;"W  LA1-HS-Tr";;8,397;60;;"QuantExpress-SQ1";"Zn KA1-HS-Tr";"C,D,*";0,46;"LiF200";"Sci.";43,036;;60;140
74;"W  LA1-Maj";;8,397;50;;"QuantExpress-SQ1";"Zn KA1-Maj";"C,D,*";0,23;"LiF200";"Sci.";43,036;;35;300
74;"W  LB1-ALT-Min";;9,671;60;;"QuantExpress-SQ2";"Pb LA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";53,505;;50;150
74;"W  LB1-ALT-Tr";;9,671;60;;"QuantExpress-SQ2";"Pb LA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";53,505;;60;140
74;"W  LB1-HR-Min";;9,671;60;;"QuantExpress-SQ2";"Pb LA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";37,141;;50;150
74;"W  LB1-HR-Tr";;9,671;60;;"QuantExpress-SQ2";"Pb LA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";37,141;;60;140
74;"W  LB1-HS-Min";;9,671;60;;"QuantExpress-SQ2";"Pb LA1-HS-Min";"C,D,*";0,46;"LiF200";"Sci.";37,141;;50;150
74;"W  LB1-HS-Tr";;9,671;60;;"QuantExpress-SQ2";"Pb LA1-HS-Tr";"C,D,*";0,46;"LiF200";"Sci.";37,141;;60;140
74;"W  LB1-Maj";;9,671;50;;"QuantExpress-SQ1";"Zn KA1-Maj";"C,D,*";0,23;"LiF200";"Sci.";37,141;;35;300
74;"W  MA1,2-HR-Min";;1,774;30;;"QuantExpress-SQ3";"Si KA1-HR-Min";"C,D,*";0,23;"PET";"Gas";105,954;;50;150
74;"W  MA1,2-HR-Tr";;1,774;30;;"QuantExpress-SQ3";"Si KA1-HR-Tr";"C,D,*";0,23;"PET";"Gas";105,954;;60;140
74;"W  MA1,2-HS-Min";;1,774;30;;"QuantExpress-SQ3";"Si KA1-HS-Min";"C,D,*";0,46;"PET";"Gas";105,954;;50;150
74;"W  MA1,2-HS-Tr";;1,774;30;;"QuantExpress-SQ3";"Si KA1-HS-Tr";"C,D,*";0,46;"PET";"Gas";105,954;;60;140
39;"Y  KA1-ALT-Min";;14,96;60;;"QuantExpress-SQ3";"Zr KA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";33,84;;50;150
39;"Y  KA1-ALT-Tr";;14,96;60;;"QuantExpress-SQ3";"Zr KA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";33,84;;60;140
39;"Y  KA1-ALT-Tr";"RbNb-karbonat";14,96;60;;"QuantExpress-SQ3";"Zr KA1-ALT-Tr";"C,D";0,23;"LiF220";"Sci.";33,84;;60;140
39;"Y  KA1-HR-Min";;14,96;60;;"QuantExpress-SQ3";"Zr KA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";23,768;;50;150
39;"Y  KA1-HR-Min";"5el";14,96;60;;"QuantExpress-SQ3";"Y  KA1-HR-Min/5el";"C,*";0,23;"LiF200";"Sci.";"23,789*";"23,317; 24,232";62,92;139,2
39;"Y  KA1-HR-Min";"T";14,96;50;"Al 500um";"Rekal-DVT";"Y  KA1-HR-Min/T";"D-,*";0,17;"LiF200";"Sci.";"23,773*";24,289;50;150
39;"Y  KA1-HR-Tr";;14,96;60;;"QuantExpress-SQ3";"Zr KA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";23,768;;60;140
39;"Y  KA1-HS-Min";;14,96;60;;"QuantExpress-SQ3";"Zr KA1-HS-Min";"C,D,*";0,46;"LiF200";"Sci.";23,768;;50;150
39;"Y  KA1-HS-Min";"A";14,96;50;"Al 500um";"QuantExpress-SQ3";"Y  KA1-HS-Min/A";"*";0,17;"LiF200";"Sci.";"23,771*";24,248;62,92;137,9
39;"Y  KA1-HS-Tr";;14,96;60;;"QuantExpress-SQ3";"Zr KA1-HS-Tr";"C,D,*";0,46;"LiF200";"Sci.";23,768;;60;140
39;"Y  KA1";"GEO-QUANT";14,96;60;;"DC_AusMon";"Y  KA1/GEO-QUANT";"D-";0,23;"LiF220";"Sci.";"33,863*";"29,842; 32,874; 36,598";40;160
39;"Y  KB1-ALT-Min";;16,74;60;;"QuantExpress-SQ3";"Zr KA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";30,152;;50;150
39;"Y  KB1-ALT-Tr";;16,74;60;;"QuantExpress-SQ3";"Zr KA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";30,152;;60;140
39;"Y  KB1-HR-Min";;16,74;60;;"QuantExpress-SQ3";"Zr KA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";21,211;;50;150
39;"Y  KB1-HR-Tr";;16,74;60;;"QuantExpress-SQ3";"Zr KA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";21,211;;60;140
39;"Y  LA1-HR";;1,922;30;;"QuantExpress-SQ2";"P  KA1-HR-Tr";"C,D,*";0,23;"PET";"Gas";94,976;;60;140
39;"Y  LA1-HS";;1,922;30;;"QuantExpress-SQ2";"P  KA1-HS-Tr";"C,D,*";0,46;"PET";"Gas";94,976;;60;140
39;"Y  LB1-HR";;1,996;30;;"QuantExpress-SQ2";"P  KA1-HR-Tr";"C,D,*";0,23;"PET";"Gas";90,451;;60;140
39;"Y  LB1-HS";;1,996;30;;"QuantExpress-SQ2";"P  KA1-HS-Tr";"C,D,*";0,46;"PET";"Gas";90,451;;60;140
70;"Yb LA1-ALT-Min";;7,414;60;;"QuantExpress-SQ2";"Co KA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";71,904;;50;150
70;"Yb LA1-ALT-Tr";;7,414;60;;"QuantExpress-SQ2";"Co KA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";71,904;;60;140
70;"Yb LA1-HR-Min";;7,414;60;;"QuantExpress-SQ2";"Co KA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";49,085;;50;150
70;"Yb LA1-HR-Tr";;7,414;60;;"QuantExpress-SQ2";"Co KA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";49,085;;60;140
70;"Yb LA1-HS-Min";;7,414;60;;"QuantExpress-SQ2";"Co KA1-HS-Min";"C,D,*";0,46;"LiF200";"Sci.";49,085;;50;150
70;"Yb LA1-HS-Tr";;7,414;60;;"QuantExpress-SQ2";"Co KA1-HS-Tr";"C,D,*";0,46;"LiF200";"Sci.";49,085;;60;140
70;"Yb LB1-ALT-Min";;8,4;60;;"QuantExpress-SQ1";"Zn KA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";62,428;;50;150
70;"Yb LB1-ALT-Tr";;8,4;60;;"QuantExpress-SQ1";"Zn KA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";62,428;;60;140
70;"Yb LB1-HR-Min";;8,4;60;;"QuantExpress-SQ1";"Zn KA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";43,018;;50;150
70;"Yb LB1-HR-Tr";;8,4;60;;"QuantExpress-SQ1";"Zn KA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";43,018;;60;140
70;"Yb LB1-HS-Min";;8,4;60;;"QuantExpress-SQ1";"Zn KA1-HS-Min";"C,D,*";0,46;"LiF200";"Sci.";43,018;;50;150
70;"Yb LB1-HS-Tr";;8,4;60;;"QuantExpress-SQ1";"Zn KA1-HS-Tr";"C,D,*";0,46;"LiF200";"Sci.";43,018;;60;140
70;"Yb MA1-HR-Min";;1,522;30;;"QuantExpress-SQ1";"Al KA1-HR-Min";"C,D,*";0,23;"PET";"Gas";137,085;;50;150
70;"Yb MA1-HR-Tr";;1,522;30;;"QuantExpress-SQ1";"Al KA1-HR-Tr";"C,D,*";0,23;"PET";"Gas";137,085;;60;140
70;"Yb MA1-HS-Min";;1,522;30;;"QuantExpress-SQ1";"Al KA1-HS-Min";"C,D,*";0,46;"PET";"Gas";137,085;;50;150
70;"Yb MA1-HS-Tr";;1,522;30;;"QuantExpress-SQ1";"Al KA1-HS-Tr";"C,D,*";0,46;"PET";"Gas";137,085;;60;140
30;"Zn KA1-ALT-Min";;8,639;60;;"QuantExpress-SQ1";"Zn KA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";"60,541*";;50;150
30;"Zn KA1-ALT-Tr";;8,639;60;;"QuantExpress-SQ1";"Zn KA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";60,517;;60;140
30;"Zn KA1-ALT-Tr";"Ca_Nd_karb";8,639;60;;"QuantExpress-SQ1";"Zn KA1-ALT-Tr";"C,D";0,23;"LiF220";"Sci.";60,517;;60;140
30;"Zn KA1-HR-Min";;8,639;60;;"QuantExpress-SQ1";"Zn KA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";41,771;;50;150
30;"Zn KA1-HR-Min";"T";8,639;50;"Al 500um";;;"C,*";0,23;"LiF200";"Sci.";"41,823*";41,095;50;150
30;"Zn KA1-HR-Tr";;8,639;60;;"QuantExpress-SQ1";"Zn KA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";41,771;;60;140
30;"Zn KA1-HS-Min";;8,639;60;;"QuantExpress-SQ1";"Zn KA1-HS-Min";"C,D,*";0,46;"LiF200";"Sci.";41,771;;50;150
30;"Zn KA1-HS-Min";"L";8,639;50;"Al 500um";"Rekal-MSAN-1";"Zn KA1-HS-Min/L";"D-,*";0,17;"LiF200";"Sci.";"41,814*";41,077;54,17;144,2
30;"Zn KA1-HS-Tr";;8,639;60;;"QuantExpress-SQ1";"Zn KA1-HS-Tr";"C,D,*";0,46;"LiF200";"Sci.";41,771;;60;140
30;"Zn KA1-Maj";;8,639;50;;"QuantExpress-SQ1";"Zn KA1-Maj";"C,D,*";0,23;"LiF200";"Sci.";41,771;;35;300
30;"Zn KA1";"GEO-QUANT";8,639;60;"Al 500um";"DC_AusMon, DC_Herasil";"Zn KA1/GEO-QUANT";"D-";0,23;"LiF220";"Sci.";"60,566*";"59,246; 64,088";30;165
30;"Zn KB1-ALT-Min";;9,577;60;;"QuantExpress-SQ1";"Zn KA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";54,073;;50;150
30;"Zn KB1-ALT-Tr";;9,577;60;;"QuantExpress-SQ1";"Zn KA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";54,073;;60;140
30;"Zn KB1-HR-Min";;9,577;60;;"QuantExpress-SQ1";"Zn KA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";37,519;;50;150
30;"Zn KB1-HR-Tr";;9,577;60;;"QuantExpress-SQ1";"Zn KA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";37,519;;60;140
30;"Zn KB1-HS-Min";;9,577;60;;"QuantExpress-SQ1";"Zn KA1-HS-Min";"C,D,*";0,46;"LiF200";"Sci.";37,519;;50;150
30;"Zn KB1-HS-Tr";;9,577;60;;"QuantExpress-SQ1";"Zn KA1-HS-Tr";"C,D,*";0,46;"LiF200";"Sci.";37,519;;60;140
30;"Zn KB1-Maj";;9,577;50;;"QuantExpress-SQ1";"Zn KA1-Maj";"C,D,*";0,23;"LiF200";"Sci.";37,519;;35;300
30;"Zn LA1-HR-Tr";;1,012;30;;"QuantExpress-SQ2";"Na KA1-HR-Tr";"C,D,*";0,23;"XS-55";"Gas";25,439;;50;150
30;"Zn LA1-HS-Min";;1,012;30;;"QuantExpress-SQ2";"Na KA1-HS-Min";"C,D,*";0,46;"XS-55";"Gas";25,439;;50;150
30;"Zn LA1-HS-Tr";;1,012;30;;"QuantExpress-SQ2";"Na KA1-HS-Tr";"C,D,*";0,46;"XS-55";"Gas";25,439;;50;150
40;"Zr KA1-ALT-Min";;15,78;60;;"QuantExpress-SQ3";"Zr KA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";"32,065*";;50;150
40;"Zr KA1-ALT-Min";"5el";15,78;60;;"QuantExpress-SQ3";"Zr KA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";"32,077*";32,709;50;150
40;"Zr KA1-ALT-Tr";;15,78;60;;"QuantExpress-SQ3";"Zr KA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";32,04;;60;140
40;"Zr KA1-ALT-Tr";"RbNb-karbonat";15,78;60;;"QuantExpress-SQ3";"Zr KA1-ALT-Tr";"C,D";0,23;"LiF220";"Sci.";32,04;;60;140
40;"Zr KA1-HR-Min";;15,78;60;;"QuantExpress-SQ3";"Zr KA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";22,521;;50;150
40;"Zr KA1-HR-Min";"T";15,78;50;"Al 500um";;;"*";0,17;"LiF200";"Sci.";"22,503*";21,02;50;150
40;"Zr KA1-HR-Tr";;15,78;60;;"QuantExpress-SQ3";"Zr KA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";22,521;;60;140
40;"Zr KA1-HS-Min";;15,78;60;;"QuantExpress-SQ3";"Zr KA1-HS-Min";"C,D,*";0,46;"LiF200";"Sci.";22,521;;50;150
40;"Zr KA1-HS-Tr";;15,78;60;;"QuantExpress-SQ3";"Zr KA1-HS-Tr";"C,D,*";0,46;"LiF200";"Sci.";22,521;;60;140
40;"Zr KA1";"GEO-QUANT";15,78;60;;"DC_AusMon";"Zr KA1/GEO-QUANT";"D-";0,23;"LiF220";"Sci.";"32,056*";"29,842; 32,874; 36,598";40;160
40;"Zr KB1-ALT-Min";;17,67;60;;"QuantExpress-SQ3";"Zr KA1-ALT-Min";"C,D,*";0,23;"LiF220";"Sci.";28,529;;50;150
40;"Zr KB1-ALT-Tr";;17,67;60;;"QuantExpress-SQ3";"Zr KA1-ALT-Tr";"C,D,*";0,23;"LiF220";"Sci.";28,529;;60;140
40;"Zr KB1-HR-Min";;17,67;60;;"QuantExpress-SQ3";"Zr KA1-HR-Min";"C,D,*";0,23;"LiF200";"Sci.";20,082;;50;150
40;"Zr KB1-HR-Tr";;17,67;60;;"QuantExpress-SQ3";"Zr KA1-HR-Tr";"C,D,*";0,23;"LiF200";"Sci.";20,082;;60;140
40;"Zr KB1-HS-Min";;17,67;60;;"QuantExpress-SQ3";"Zr KA1-HS-Min";"C,D,*";0,46;"LiF200";"Sci.";20,082;;50;150
40;"Zr KB1-HS-Tr";;17,67;60;;"QuantExpress-SQ3";"Zr KA1-HS-Tr";"C,D,*";0,46;"LiF200";"Sci.";20,082;;60;140
40;"Zr LA1-HR";;2,042;30;;"QuantExpress-SQ2";"P  KA1-HR-Tr";"C,D,*";0,23;"PET";"Gas";87,872;;60;140
40;"Zr LA1-HS";;2,042;30;;"QuantExpress-SQ2";"P  KA1-HS-Tr";"C,D,*";0,46;"PET";"Gas";87,872;;60;140
40;"Zr LB1-HR";;2,124;30;;"QuantExpress-SQ2";"P  KA1-HR-Tr";"C,D,*";0,23;"PET";"Gas";83,664;;60;140
40;"Zr LB1-HS";;2,124;30;;"QuantExpress-SQ2";"P  KA1-HS-Tr";"C,D,*";0,46;"PET";"Gas";83,664;;60;140
